   16.9702630315 300.9682680693 -17.2114596008 
   16.9702630315 300.9682680693 52.7885403992 

   41.4055488394 257.3458333886 -17.2114596008 
   41.4055488394 257.3458333886 52.7885403992 

   91.4013283520 256.6961943066 -17.2114596008 
   91.4013283520 256.6961943066 52.7885403992 

  116.9618220569 299.6689899056 -17.2114596008 
  116.9618220569 299.6689899056 52.7885403992 

   92.5265362489 343.2914245865 -17.2114596008 
   92.5265362489 343.2914245865 52.7885403992 

   42.5307567361 343.9410636684 -17.2114596008 
   42.5307567361 343.9410636684 52.7885403992 

   16.9702630315 300.9682680693 -17.2114596008 
   16.9702630315 300.9682680693 52.7885403992 

   66.9660425444 300.3186289875 -17.2114596008 
   66.9660425444 300.3186289875 52.7885403992 

   16.9702630315 300.9682680693 -17.2114596008 
   16.9702630315 300.9682680693 52.7885403992 

   66.9660425444 300.3186289875 -17.2114596008 
   66.9660425444 300.3186289875 52.7885403992 

   41.4055488394 257.3458333886 -17.2114596008 
   41.4055488394 257.3458333886 52.7885403992 

   66.9660425444 300.3186289875 -17.2114596008 
   66.9660425444 300.3186289875 52.7885403992 

   91.4013283520 256.6961943066 -17.2114596008 
   91.4013283520 256.6961943066 52.7885403992 

   66.9660425444 300.3186289875 -17.2114596008 
   66.9660425444 300.3186289875 52.7885403992 

  116.9618220569 299.6689899056 -17.2114596008 
  116.9618220569 299.6689899056 52.7885403992 

   66.9660425444 300.3186289875 -17.2114596008 
   66.9660425444 300.3186289875 52.7885403992 

   92.5265362489 343.2914245865 -17.2114596008 
   92.5265362489 343.2914245865 52.7885403992 

   66.9660425444 300.3186289875 -17.2114596008 
   66.9660425444 300.3186289875 52.7885403992 

   42.5307567361 343.9410636684 -17.2114596008 
   42.5307567361 343.9410636684 52.7885403992 

   66.9660425444 300.3186289875 -17.2114596008 
   66.9660425444 300.3186289875 52.7885403992 

   16.9702630315 300.9682680693 -17.2114596008 
   16.9702630315 300.9682680693 52.7885403992 


