  303.5943510851 -194.9281836193 -69.5056133465 
  303.5943510851 -194.9281836193 0.4943866535 

  254.2140238220 -202.7756850932 -69.5056133465 
  254.2140238220 -202.7756850932 0.4943866535 

  236.3199958230 -249.4640536872 -69.5056133465 
  236.3199958230 -249.4640536872 0.4943866535 

  267.8062950871 -288.3049208078 -69.5056133465 
  267.8062950871 -288.3049208078 0.4943866535 

  317.1866223503 -280.4574193337 -69.5056133465 
  317.1866223503 -280.4574193337 0.4943866535 

  335.0806503494 -233.7690507400 -69.5056133465 
  335.0806503494 -233.7690507400 0.4943866535 

  303.5943510851 -194.9281836193 -69.5056133465 
  303.5943510851 -194.9281836193 0.4943866535 

  285.7003230862 -241.6165522134 -69.5056133465 
  285.7003230862 -241.6165522134 0.4943866535 

  303.5943510851 -194.9281836193 -69.5056133465 
  303.5943510851 -194.9281836193 0.4943866535 

  285.7003230862 -241.6165522134 -69.5056133465 
  285.7003230862 -241.6165522134 0.4943866535 

  254.2140238220 -202.7756850932 -69.5056133465 
  254.2140238220 -202.7756850932 0.4943866535 

  285.7003230862 -241.6165522134 -69.5056133465 
  285.7003230862 -241.6165522134 0.4943866535 

  236.3199958230 -249.4640536872 -69.5056133465 
  236.3199958230 -249.4640536872 0.4943866535 

  285.7003230862 -241.6165522134 -69.5056133465 
  285.7003230862 -241.6165522134 0.4943866535 

  267.8062950871 -288.3049208078 -69.5056133465 
  267.8062950871 -288.3049208078 0.4943866535 

  285.7003230862 -241.6165522134 -69.5056133465 
  285.7003230862 -241.6165522134 0.4943866535 

  317.1866223503 -280.4574193337 -69.5056133465 
  317.1866223503 -280.4574193337 0.4943866535 

  285.7003230862 -241.6165522134 -69.5056133465 
  285.7003230862 -241.6165522134 0.4943866535 

  335.0806503494 -233.7690507400 -69.5056133465 
  335.0806503494 -233.7690507400 0.4943866535 

  285.7003230862 -241.6165522134 -69.5056133465 
  285.7003230862 -241.6165522134 0.4943866535 

  303.5943510851 -194.9281836193 -69.5056133465 
  303.5943510851 -194.9281836193 0.4943866535 


