  336.3095237844 -432.5667372834 -69.5056133465 
  336.3095237844 -432.5667372834 0.4943866535 

  379.9521065619 -408.1674551526 -69.5056133465 
  379.9521065619 -408.1674551526 0.4943866535 

  380.6429997909 -358.1722287152 -69.5056133465 
  380.6429997909 -358.1722287152 0.4943866535 

  337.6913102430 -332.5762844081 -69.5056133465 
  337.6913102430 -332.5762844081 0.4943866535 

  294.0487274652 -356.9755665392 -69.5056133465 
  294.0487274652 -356.9755665392 0.4943866535 

  293.3578342361 -406.9707929770 -69.5056133465 
  293.3578342361 -406.9707929770 0.4943866535 

  336.3095237844 -432.5667372834 -69.5056133465 
  336.3095237844 -432.5667372834 0.4943866535 

  337.0004170136 -382.5715108457 -69.5056133465 
  337.0004170136 -382.5715108457 0.4943866535 

  336.3095237844 -432.5667372834 -69.5056133465 
  336.3095237844 -432.5667372834 0.4943866535 

  337.0004170136 -382.5715108457 -69.5056133465 
  337.0004170136 -382.5715108457 0.4943866535 

  379.9521065619 -408.1674551526 -69.5056133465 
  379.9521065619 -408.1674551526 0.4943866535 

  337.0004170136 -382.5715108457 -69.5056133465 
  337.0004170136 -382.5715108457 0.4943866535 

  380.6429997909 -358.1722287152 -69.5056133465 
  380.6429997909 -358.1722287152 0.4943866535 

  337.0004170136 -382.5715108457 -69.5056133465 
  337.0004170136 -382.5715108457 0.4943866535 

  337.6913102430 -332.5762844081 -69.5056133465 
  337.6913102430 -332.5762844081 0.4943866535 

  337.0004170136 -382.5715108457 -69.5056133465 
  337.0004170136 -382.5715108457 0.4943866535 

  294.0487274652 -356.9755665392 -69.5056133465 
  294.0487274652 -356.9755665392 0.4943866535 

  337.0004170136 -382.5715108457 -69.5056133465 
  337.0004170136 -382.5715108457 0.4943866535 

  293.3578342361 -406.9707929770 -69.5056133465 
  293.3578342361 -406.9707929770 0.4943866535 

  337.0004170136 -382.5715108457 -69.5056133465 
  337.0004170136 -382.5715108457 0.4943866535 

  336.3095237844 -432.5667372834 -69.5056133465 
  336.3095237844 -432.5667372834 0.4943866535 


