  650.2716923096 -728.8772643308 80.4961884036 
  650.2716923096 -728.8772643308 150.4961884036 

  637.1295521000 -680.6353308006 80.4961884036 
  637.1295521000 -680.6353308006 150.4961884036 

  588.7797420303 -667.8957913172 80.4961884036 
  588.7797420303 -667.8957913172 150.4961884036 

  553.5720721707 -703.3981853641 80.4961884036 
  553.5720721707 -703.3981853641 150.4961884036 

  566.7142123802 -751.6401188941 80.4961884036 
  566.7142123802 -751.6401188941 150.4961884036 

  615.0640224500 -764.3796583774 80.4961884036 
  615.0640224500 -764.3796583774 150.4961884036 

  650.2716923096 -728.8772643308 80.4961884036 
  650.2716923096 -728.8772643308 150.4961884036 

  601.9218822404 -716.1377248477 80.4961884036 
  601.9218822404 -716.1377248477 150.4961884036 

  650.2716923096 -728.8772643308 80.4961884036 
  650.2716923096 -728.8772643308 150.4961884036 

  601.9218822404 -716.1377248477 80.4961884036 
  601.9218822404 -716.1377248477 150.4961884036 

  637.1295521000 -680.6353308006 80.4961884036 
  637.1295521000 -680.6353308006 150.4961884036 

  601.9218822404 -716.1377248477 80.4961884036 
  601.9218822404 -716.1377248477 150.4961884036 

  588.7797420303 -667.8957913172 80.4961884036 
  588.7797420303 -667.8957913172 150.4961884036 

  601.9218822404 -716.1377248477 80.4961884036 
  601.9218822404 -716.1377248477 150.4961884036 

  553.5720721707 -703.3981853641 80.4961884036 
  553.5720721707 -703.3981853641 150.4961884036 

  601.9218822404 -716.1377248477 80.4961884036 
  601.9218822404 -716.1377248477 150.4961884036 

  566.7142123802 -751.6401188941 80.4961884036 
  566.7142123802 -751.6401188941 150.4961884036 

  601.9218822404 -716.1377248477 80.4961884036 
  601.9218822404 -716.1377248477 150.4961884036 

  615.0640224500 -764.3796583774 80.4961884036 
  615.0640224500 -764.3796583774 150.4961884036 

  601.9218822404 -716.1377248477 80.4961884036 
  601.9218822404 -716.1377248477 150.4961884036 

  650.2716923096 -728.8772643308 80.4961884036 
  650.2716923096 -728.8772643308 150.4961884036 


