  527.6509249911 -575.3966927237 80.4961884036 
  527.6509249911 -575.3966927237 150.4961884036 

  577.2805380354 -581.4713539556 80.4961884036 
  577.2805380354 -581.4713539556 150.4961884036 

  607.3561555035 -541.5281788952 80.4961884036 
  607.3561555035 -541.5281788952 150.4961884036 

  587.8021599277 -495.5103426026 80.4961884036 
  587.8021599277 -495.5103426026 150.4961884036 

  538.1725468836 -489.4356813709 80.4961884036 
  538.1725468836 -489.4356813709 150.4961884036 

  508.0969294151 -529.3788564310 80.4961884036 
  508.0969294151 -529.3788564310 150.4961884036 

  527.6509249911 -575.3966927237 80.4961884036 
  527.6509249911 -575.3966927237 150.4961884036 

  557.7265424593 -535.4535176633 80.4961884036 
  557.7265424593 -535.4535176633 150.4961884036 

  527.6509249911 -575.3966927237 80.4961884036 
  527.6509249911 -575.3966927237 150.4961884036 

  557.7265424593 -535.4535176633 80.4961884036 
  557.7265424593 -535.4535176633 150.4961884036 

  577.2805380354 -581.4713539556 80.4961884036 
  577.2805380354 -581.4713539556 150.4961884036 

  557.7265424593 -535.4535176633 80.4961884036 
  557.7265424593 -535.4535176633 150.4961884036 

  607.3561555035 -541.5281788952 80.4961884036 
  607.3561555035 -541.5281788952 150.4961884036 

  557.7265424593 -535.4535176633 80.4961884036 
  557.7265424593 -535.4535176633 150.4961884036 

  587.8021599277 -495.5103426026 80.4961884036 
  587.8021599277 -495.5103426026 150.4961884036 

  557.7265424593 -535.4535176633 80.4961884036 
  557.7265424593 -535.4535176633 150.4961884036 

  538.1725468836 -489.4356813709 80.4961884036 
  538.1725468836 -489.4356813709 150.4961884036 

  557.7265424593 -535.4535176633 80.4961884036 
  557.7265424593 -535.4535176633 150.4961884036 

  508.0969294151 -529.3788564310 80.4961884036 
  508.0969294151 -529.3788564310 150.4961884036 

  557.7265424593 -535.4535176633 80.4961884036 
  557.7265424593 -535.4535176633 150.4961884036 

  527.6509249911 -575.3966927237 80.4961884036 
  527.6509249911 -575.3966927237 150.4961884036 


