  633.8663808106 -416.1901324598 80.4961884036 
  633.8663808106 -416.1901324598 150.4961884036 

  683.6597618131 -411.6492946148 80.4961884036 
  683.6597618131 -411.6492946148 150.4961884036 

  704.6239713859 -366.2565428039 80.4961884036 
  704.6239713859 -366.2565428039 150.4961884036 

  675.7947999568 -325.4046288376 80.4961884036 
  675.7947999568 -325.4046288376 150.4961884036 

  626.0014189540 -329.9454666826 80.4961884036 
  626.0014189540 -329.9454666826 150.4961884036 

  605.0372093811 -375.3382184939 80.4961884036 
  605.0372093811 -375.3382184939 150.4961884036 

  633.8663808106 -416.1901324598 80.4961884036 
  633.8663808106 -416.1901324598 150.4961884036 

  654.8305903836 -370.7973806485 80.4961884036 
  654.8305903836 -370.7973806485 150.4961884036 

  633.8663808106 -416.1901324598 80.4961884036 
  633.8663808106 -416.1901324598 150.4961884036 

  654.8305903836 -370.7973806485 80.4961884036 
  654.8305903836 -370.7973806485 150.4961884036 

  683.6597618131 -411.6492946148 80.4961884036 
  683.6597618131 -411.6492946148 150.4961884036 

  654.8305903836 -370.7973806485 80.4961884036 
  654.8305903836 -370.7973806485 150.4961884036 

  704.6239713859 -366.2565428039 80.4961884036 
  704.6239713859 -366.2565428039 150.4961884036 

  654.8305903836 -370.7973806485 80.4961884036 
  654.8305903836 -370.7973806485 150.4961884036 

  675.7947999568 -325.4046288376 80.4961884036 
  675.7947999568 -325.4046288376 150.4961884036 

  654.8305903836 -370.7973806485 80.4961884036 
  654.8305903836 -370.7973806485 150.4961884036 

  626.0014189540 -329.9454666826 80.4961884036 
  626.0014189540 -329.9454666826 150.4961884036 

  654.8305903836 -370.7973806485 80.4961884036 
  654.8305903836 -370.7973806485 150.4961884036 

  605.0372093811 -375.3382184939 80.4961884036 
  605.0372093811 -375.3382184939 150.4961884036 

  654.8305903836 -370.7973806485 80.4961884036 
  654.8305903836 -370.7973806485 150.4961884036 

  633.8663808106 -416.1901324598 80.4961884036 
  633.8663808106 -416.1901324598 150.4961884036 


