 -202.9248828125 -294.2875400820 -17.2121785496 
 -202.9248828125 -294.2875400820 52.7878214504 

 -227.1869996485 -250.5685546565 -17.2121785496 
 -227.1869996485 -250.5685546565 52.7878214504 

 -277.1798100726 -249.7206714734 -17.2121785496 
 -277.1798100726 -249.7206714734 52.7878214504 

 -302.9105036613 -292.5917737157 -17.2121785496 
 -302.9105036613 -292.5917737157 52.7878214504 

 -278.6483868252 -336.3107591411 -17.2121785496 
 -278.6483868252 -336.3107591411 52.7878214504 

 -228.6555764012 -337.1586423247 -17.2121785496 
 -228.6555764012 -337.1586423247 52.7878214504 

 -202.9248828125 -294.2875400820 -17.2121785496 
 -202.9248828125 -294.2875400820 52.7878214504 

 -252.9176932368 -293.4396568989 -17.2121785496 
 -252.9176932368 -293.4396568989 52.7878214504 

 -202.9248828125 -294.2875400820 -17.2121785496 
 -202.9248828125 -294.2875400820 52.7878214504 

 -252.9176932368 -293.4396568989 -17.2121785496 
 -252.9176932368 -293.4396568989 52.7878214504 

 -227.1869996485 -250.5685546565 -17.2121785496 
 -227.1869996485 -250.5685546565 52.7878214504 

 -252.9176932368 -293.4396568989 -17.2121785496 
 -252.9176932368 -293.4396568989 52.7878214504 

 -277.1798100726 -249.7206714734 -17.2121785496 
 -277.1798100726 -249.7206714734 52.7878214504 

 -252.9176932368 -293.4396568989 -17.2121785496 
 -252.9176932368 -293.4396568989 52.7878214504 

 -302.9105036613 -292.5917737157 -17.2121785496 
 -302.9105036613 -292.5917737157 52.7878214504 

 -252.9176932368 -293.4396568989 -17.2121785496 
 -252.9176932368 -293.4396568989 52.7878214504 

 -278.6483868252 -336.3107591411 -17.2121785496 
 -278.6483868252 -336.3107591411 52.7878214504 

 -252.9176932368 -293.4396568989 -17.2121785496 
 -252.9176932368 -293.4396568989 52.7878214504 

 -228.6555764012 -337.1586423247 -17.2121785496 
 -228.6555764012 -337.1586423247 52.7878214504 

 -252.9176932368 -293.4396568989 -17.2121785496 
 -252.9176932368 -293.4396568989 52.7878214504 

 -202.9248828125 -294.2875400820 -17.2121785496 
 -202.9248828125 -294.2875400820 52.7878214504 


